biz_name,license_num,control_num,resp_dept_code,resp_dept_descr,class_code,class_descr,fiscal_year,license_status,code_descr,status_date,application_date,issue_date,licen_exp_date,renew_date,location_id,street_num,street_pre_qual,street_dir_code,street_name,street_suffix,street_post_qual,street_apt_num
SMITH'S FOOD & DRUG #170,3068,1058,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,11,RN,RENEWED,2011-12-02,2010-12-20,2011-02-02,2011-12-31,2011-12-02,78180,1400,,N,19TH,AVE,,
SMITH'S FOOD & DRUG #170,3068,1058,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,12,RN,RENEWED,2012-11-28,2011-12-02,2011-12-19,2012-12-31,2012-11-28,78180,1400,,N,19TH,AVE,,
SMITH'S FOOD & DRUG #170,3068,1058,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,13,RN,RENEWED,2013-11-18,2012-11-28,2012-12-11,2013-12-31,2013-11-18,78180,1400,,N,19TH,AVE,,
SMITH'S FOOD & DRUG #170,3068,1058,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,14,RN,RENEWED,2014-11-18,2013-11-18,2013-12-11,2014-12-31,2014-11-18,78180,1400,,N,19TH,AVE,,
SMITH'S FOOD & DRUG #170,3068,1058,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,15,RN,RENEWED,2015-12-02,2014-11-18,2014-12-10,2015-12-31,2015-12-02,78180,1400,,N,19TH,AVE,,
SMITH'S FOOD & DRUG #170,3068,1058,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,16,AC,ACTIVE,2015-12-02,2015-12-02,2015-12-24,2016-12-31,,78180,1400,,N,19TH,AVE,,
SOLA CAFE LLC,49278,15185,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,14,IN,INACTIVE,2016-03-22,2014-07-18,2014-07-30,2014-12-31,,205030,290,,W,KAGY,BLVD,UNIT,A
SONORAN INSTITUTE,19065,12214,LL,LIQUOR LICENSE,NPEVENT,LIQ - SPEC EVENT - NON-PROFIT,7,IN,INACTIVE,2007-11-14,2007-03-20,2007-03-27,2007-12-31,,89910,201,,S,WALLACE,AVE,UNIT,B-3-C
SOURDOUGH CREEK CAFE,2839,5033,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,2,IN,INACTIVE,2004-12-08,2002-01-01,2002-12-31,2002-12-31,,68200,2711,,W,COLLEGE,ST,,
SOURDOUGH CREEK CAFE,3069,5033,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,3,RN,RENEWED,2003-12-03,2002-12-17,2003-01-07,2003-12-31,2003-12-03,68200,2711,,W,COLLEGE,ST,,
SOURDOUGH CREEK CAFE,3069,5033,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,4,IN,INACTIVE,2004-12-08,2003-12-03,2003-12-09,2004-12-31,,68200,2711,,W,COLLEGE,ST,,
SOUTH 9TH BISTRO LLC,54329,23285,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,16,AC,ACTIVE,2016-02-26,2016-02-12,2016-02-26,2016-12-31,,217460,721,,S,9TH,AVE,,
SPANISH PEAKS ITALIAN CAFFE,2840,1552,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,2,IN,INACTIVE,2003-03-03,2002-01-01,2002-12-31,2002-12-31,,97230,14,,N,CHURCH,AVE,,
SPANISH PEAKS ITALIAN CAFFE,3078,1552,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,3,IN,INACTIVE,2003-03-07,2002-12-18,2003-01-07,2003-12-31,,97230,14,,N,CHURCH,AVE,,
SPECTATOR'S SPORTS BAR & GRILL,2841,1785,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,2,1N,FIRST RENEWAL MAILED,2002-11-18,2002-01-01,2002-12-31,2002-12-31,,43790,19,,,TAI,LN,,
SPECTATOR'S SPORTS BAR & GRILL,3091,1785,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,3,RN,RENEWED,2003-11-20,2002-12-18,2003-01-07,2003-12-31,2003-11-20,43790,19,,,TAI,LN,,
SPECTATOR'S SPORTS BAR & GRILL,3091,1785,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,4,RN,RENEWED,2004-12-06,2003-11-20,2003-12-09,2004-12-31,2004-12-06,43790,19,,,TAI,LN,,
SPECTATOR'S SPORTS BAR & GRILL,3091,1785,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,5,RN,RENEWED,2005-11-30,2004-12-06,2004-12-20,2005-12-31,2005-11-30,43790,19,,,TAI,LN,,
SPECTATOR'S SPORTS BAR & GRILL,3091,1785,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,6,RN,RENEWED,2006-12-11,2005-11-30,2005-12-20,2006-12-31,2006-12-11,43790,19,,,TAI,LN,,
SPECTATOR'S SPORTS BAR & GRILL,3091,1785,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,7,RN,RENEWED,2007-11-30,2006-12-11,2006-12-18,2007-12-31,2007-11-30,43790,19,,,TAI,LN,,
SPECTATOR'S SPORTS BAR & GRILL,3091,1785,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,8,RN,RENEWED,2008-12-01,2007-11-30,2007-12-18,2008-12-31,2008-11-30,43790,19,,,TAI,LN,,
SPECTATOR'S SPORTS BAR & GRILL,3091,1785,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,9,RN,RENEWED,2009-11-24,2008-11-30,2008-12-09,2009-12-31,2009-11-24,43790,19,,,TAI,LN,,
SPECTATOR'S SPORTS BAR & GRILL,3091,1785,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,10,RN,RENEWED,2010-11-09,2009-11-24,2009-12-08,2010-12-31,2010-11-09,43790,19,,,TAI,LN,,
SPECTATOR'S SPORTS BAR & GRILL,3091,1785,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,11,RN,RENEWED,2011-11-16,2010-11-09,2010-12-08,2011-12-31,2011-11-17,43790,19,,,TAI,LN,,
SPECTATOR'S SPORTS BAR & GRILL,35330,1785,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,11,AC,ACTIVE,2011-03-31,2011-03-31,2011-03-31,2011-12-31,,43790,19,,,TAI,LN,,
SPECTATOR'S SPORTS BAR & GRILL,3091,1785,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,12,RN,RENEWED,2012-11-28,2011-11-17,2011-12-01,2012-12-31,2012-11-28,43790,19,,,TAI,LN,,
SPECTATOR'S SPORTS BAR & GRILL,3091,1785,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,13,RN,RENEWED,2013-11-26,2012-11-28,2012-12-11,2013-12-31,2013-11-26,43790,19,,,TAI,LN,,
SPECTATOR'S SPORTS BAR & GRILL,3091,1785,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,14,RN,RENEWED,2014-11-26,2013-11-26,2013-12-18,2014-12-31,2014-11-26,43790,19,,,TAI,LN,,
SPECTATOR'S SPORTS BAR & GRILL,3091,1785,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,15,RN,RENEWED,2015-11-18,2014-11-26,2014-12-10,2015-12-31,2015-11-18,43790,19,,,TAI,LN,,
SPECTATOR'S SPORTS BAR & GRILL,3091,1785,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,16,AC,ACTIVE,2015-11-18,2015-11-18,2015-12-08,2016-12-31,,43790,19,,,TAI,LN,,
STARKY'S AUTHENTIC,25377,7512,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,8,RN,RENEWED,2008-12-03,2008-09-16,2008-10-01,2008-12-31,2008-12-03,67140,24,,N,TRACY,AVE,,
STARKY'S AUTHENTIC,25377,7512,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,9,RN,RENEWED,2009-12-16,2008-12-03,2008-12-09,2009-12-31,2009-12-16,67140,24,,N,TRACY,AVE,,
STARKY'S AUTHENTIC,25377,7512,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,10,RN,RENEWED,2010-12-08,2009-12-16,2009-12-29,2010-12-31,2010-12-08,67140,24,,N,TRACY,AVE,,
STARKY'S AUTHENTIC,25377,7512,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,11,RN,RENEWED,2011-11-15,2010-12-08,2010-12-23,2011-12-31,2011-11-15,67140,24,,N,TRACY,AVE,,
STARKY'S AUTHENTIC,25377,7512,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,12,RN,RENEWED,2012-12-06,2011-11-15,2011-12-01,2012-12-31,2012-12-06,67140,24,,N,TRACY,AVE,,
STARKY'S AUTHENTIC,25377,7512,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,13,RN,RENEWED,2013-11-27,2012-12-06,2013-02-13,2013-12-31,2013-11-27,67140,24,,N,TRACY,AVE,,
STARKY'S AUTHENTIC,25377,7512,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,14,RN,RENEWED,2014-12-04,2013-11-27,2013-12-18,2014-12-31,2014-12-04,67140,24,,N,TRACY,AVE,,
STARKY'S AUTHENTIC,25377,7512,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,15,RN,RENEWED,2015-12-03,2014-12-04,2014-12-24,2015-12-31,2015-12-03,67140,24,,N,TRACY,AVE,,
STARKY'S AUTHENTIC,25377,7512,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,16,AC,ACTIVE,2015-12-03,2015-12-03,2015-12-18,2016-12-31,,67140,24,,N,TRACY,AVE,,
STORY DIST/CASEY'S CORNER #2,2843,1758,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,2,1N,FIRST RENEWAL MAILED,2002-12-05,2002-01-01,2002-12-31,2002-12-31,,36130,1211,,E,MAIN,ST,,
STORY DIST/CASEY'S CORNER #2,3071,1758,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,3,RN,RENEWED,2003-11-17,2002-12-17,2003-01-07,2003-12-31,2003-11-17,36130,1211,,E,MAIN,ST,,
STORY DIST/CASEY'S CORNER #2,3071,1758,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,4,RN,RENEWED,2004-11-19,2003-11-17,2003-12-09,2004-12-31,2004-11-19,36130,1211,,E,MAIN,ST,,
STORY DIST/CASEY'S CORNER #2,3071,1758,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,5,RN,RENEWED,2005-11-28,2004-11-19,2004-12-07,2005-12-31,2005-11-28,36130,1211,,E,MAIN,ST,,
STORY DIST/CASEY'S CORNER #2,3071,1758,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,6,RN,RENEWED,2006-11-20,2005-11-28,2005-12-06,2006-12-31,2006-11-20,36130,1211,,E,MAIN,ST,,
STORY DIST/CASEY'S CORNER #2,3071,1758,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,7,RN,RENEWED,2007-11-29,2006-11-20,2006-12-18,2007-12-31,2007-11-29,36130,1211,,E,MAIN,ST,,
STORY DIST/CASEY'S CORNER #2,3071,1758,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,8,RN,RENEWED,2008-11-26,2007-11-29,2007-12-18,2008-12-31,2008-11-26,36130,1211,,E,MAIN,ST,,
STORY DIST/CASEY'S CORNER #2,3071,1758,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,9,RN,RENEWED,2009-12-11,2008-11-26,2008-12-09,2009-12-31,2009-12-11,36130,1211,,E,MAIN,ST,,
STORY DIST/CASEY'S CORNER #2,3071,1758,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,10,RN,RENEWED,2010-11-15,2009-12-11,2009-12-29,2010-12-31,2010-11-15,36130,1211,,E,MAIN,ST,,
STORY DIST/CASEY'S CORNER #2,3071,1758,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,11,RN,RENEWED,2011-11-15,2010-11-15,2010-12-08,2011-12-31,2011-11-15,36130,1211,,E,MAIN,ST,,
STORY DIST/CASEY'S CORNER #2,3071,1758,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,12,RN,RENEWED,2012-11-28,2011-11-15,2011-12-01,2012-12-31,2012-11-28,36130,1211,,E,MAIN,ST,,
STORY DIST/CASEY'S CORNER #2,3071,1758,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,13,RN,RENEWED,2013-11-13,2012-11-28,2012-12-11,2013-12-31,2013-11-13,36130,1211,,E,MAIN,ST,,
STORY DIST/CASEY'S CORNER #2,3071,1758,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,14,RN,RENEWED,2014-11-18,2013-11-13,2013-12-11,2014-12-31,2014-11-18,36130,1211,,E,MAIN,ST,,
STORY DIST/CASEY'S CORNER #2,3071,1758,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,15,RN,RENEWED,2015-11-16,2014-11-18,2014-12-10,2015-12-31,2015-11-16,36130,1211,,E,MAIN,ST,,
STORY DIST/CASEY'S CORNER #2,3071,1758,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,16,AC,ACTIVE,2015-11-16,2015-11-16,2015-12-18,2016-12-31,,36130,1211,,E,MAIN,ST,,
STORY DIST/CASEY'S CORNER #3,2811,1413,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,2,1N,FIRST RENEWAL MAILED,2002-11-18,2002-01-01,2002-12-31,2002-12-31,,23160,1420,,N,7TH,AVE,,
STORY DIST/CASEY'S CORNER #3,3044,1413,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,3,RN,RENEWED,2003-11-17,2002-12-17,2003-01-07,2003-12-31,2003-11-17,23160,1420,,N,7TH,AVE,,
STORY DIST/CASEY'S CORNER #3,3044,1413,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,4,RN,RENEWED,2004-11-19,2003-11-17,2003-12-09,2004-12-31,2004-11-19,23160,1420,,N,7TH,AVE,,
